Date,PM,dayofweek,weekly_ret
2019-09-20,63.882760343816535,4,0.001096340962039477
2019-09-27,68.51100280745945,4,-0.025325119780972072
2019-10-04,71.3834859545844,4,0.07244900562739853
2019-10-11,71.08255914869513,4,0.041927325968321716
2019-10-18,73.45349761933792,4,-0.004215636177823168
2019-10-25,74.75751377819148,4,0.03335471456061567
2019-11-01,75.66029419585931,4,0.01775294847920561
2019-11-08,76.20743384293074,4,0.012076116125884218
2019-11-15,77.3199511253093,4,0.007231529468482822
2019-11-22,75.12227354290575,4,0.014598540145985606
2019-11-29,75.6238182193879,4,-0.028423163108857508
2019-12-06,75.91562603115929,4,0.0066763777615928
2019-12-13,77.21052319589501,4,0.003858675991800009
2019-12-20,78.81923186894392,4,0.0170570570570574
2019-12-27,79.78055473916442,4,0.020835355162240887
2020-01-03,78.59738812966226,4,0.01219655212853299
2020-01-10,80.84355598988898,4,-0.014830263005445543
2020-01-17,81.98050515370745,4,0.02857814888862742
2020-01-24,79.63265891297664,4,0.014063571918591311
2020-01-31,76.44365516080288,4,-0.028639079941368717
2020-02-07,80.83431250075226,4,-0.040046430644225195
2020-02-14,81.80487886010948,4,0.05743651753325274
2020-02-21,82.85863662169734,4,0.012006861063464713
2020-02-28,75.67644556245384,4,0.012881355932203409
2020-03-06,80.66792969629101,4,-0.0866800535475234
2020-03-13,73.4857386370475,4,0.06595822645657723
2020-03-20,57.549963365315435,4,-0.08903403231350981
2020-03-27,65.14290336735249,4,-0.21685534591194977
2020-04-03,69.20314795901247,4,0.13193648715010675
2020-04-17,73.44238245146491,4,0.06232827187274004
2020-04-24,69.4009789019936,4,0.061257827389055386
2020-05-01,69.03357857931438,4,-0.05502821959979465
2020-05-08,67.82775187923903,4,-0.00529387810506321
2020-05-15,63.852291977428074,4,-0.017467248908296762
2020-05-22,66.36757110961653,4,-0.05861111111111117
2020-05-29,69.10894274806911,4,0.039392151077014104
2020-06-05,71.51117562712547,4,0.041305890702626025
2020-06-12,66.33930954633351,4,0.03476008724100299
2020-06-19,69.11836326916344,4,-0.07232248715584222
2020-06-26,65.93049415993471,4,0.04189150809429143
2020-07-10,69.8459249877862,4,-0.04612188365650971
2020-07-17,71.82757335298245,4,0.05938725134311018
2020-07-24,73.56989220547382,4,0.02837171052631593
2020-07-31,73.53159948344107,4,0.02425696388111409
2020-08-07,74.19214893850645,4,-0.0005204944697458913
2020-08-14,74.39318572917854,4,0.008983205311807962
2020-08-21,74.72824704696534,4,0.0027096774193549056
2020-08-28,77.29385942316144,4,0.004503924848796803
2020-09-04,75.77172372235854,4,0.034332564693825285
2020-09-11,77.76294526806295,4,-0.01969284121872661
2020-09-18,74.74739340798173,4,0.026279216677194794
2020-09-25,73.3290411276551,4,-0.03877877631416948
2020-10-02,72.41485944781428,4,-0.018975274128758768
2020-10-09,76.71345841046994,4,-0.012466843501326652
2020-10-16,77.09274655423366,4,0.05936073059360747
2020-10-23,72.4051341107947,4,0.004944219066936872
2020-10-30,69.06934351307777,4,-0.060804844203355524
2020-11-06,68.51499930296154,4,-0.0460711887172599
2020-11-13,73.80558264161463,4,-0.008025908194874698
2020-11-20,74.62251095125961,4,0.07721788502484017
2020-11-27,73.81530797863421,4,0.011068651996310575
2020-12-04,78.53209643313194,4,-0.010817151049133611
2020-12-11,82.66536466645466,4,0.06389986824769478
2020-12-18,83.7254264015892,4,0.05263157894736836
2021-01-08,81.98764510779436,4,0.012823529411764678
2021-01-15,79.86616915422884,4,-0.02075571745027094
2021-01-22,79.60961857379769,4,-0.02587555662534624
2021-01-29,78.59328358208955,4,-0.0032122559920926275
2021-02-05,83.16185737976781,4,-0.012766484878532602
2021-02-12,84.97744610281923,4,0.05812931575643421
2021-02-19,84.31633499170813,4,0.02183198860939739
2021-02-26,82.90530679933664,4,-0.007779842080817279
2021-03-05,85.01691542288556,4,-0.0167349327091868
2021-03-12,86.55621890547262,4,0.025470126160437978
2021-03-19,89.25,4,0.01810584958217265
