Date,DHR,dayofweek,weekly_ret
2020-01-31,160.0703758701041,4,-0.004967496627008461
2020-02-07,161.18480877228922,4,-0.008505392912172671
2020-02-14,165.12512510501506,4,0.006962143345558669
2020-02-21,161.07535554082457,4,0.024445953453916758
2020-02-28,143.86134731957262,4,-0.024525459475745692
2020-03-06,147.6922104208339,4,-0.10686928589078337
2020-03-13,140.687203607099,4,0.02662885599668008
2020-03-20,123.19458716030078,4,-0.047429764872330415
2020-03-27,138.0701730107762,4,-0.12433694037767873
2020-04-03,134.65279176220523,4,0.12074869678421263
2020-04-17,155.95413610460957,4,-0.0247510463270314
2020-04-24,164.46271798880662,4,0.15819459859415463
2020-05-01,160.1785374147964,4,0.05455823164888507
2020-05-08,160.83610931685382,4,-0.026049554734354996
2020-05-15,163.24720629106415,4,0.004105243515581503
2020-05-22,157.67777154485088,4,0.014991017778603233
2020-05-29,165.99705242694054,4,-0.03411657003356705
2020-06-05,172.59269786878883,4,0.052761278908125986
2020-06-12,167.76054070973078,4,0.039733509393193644
2020-06-19,172.3137279709463,4,-0.027997460024245302
2020-06-26,171.2571692720476,4,0.0271409906164628
2020-07-10,183.1856285609282,4,-0.006131599097414009
2020-07-17,190.44642986720334,4,0.06965232077339678
2020-07-24,194.75503723576225,4,0.03963630424130238
2020-07-31,203.26254206303244,4,0.022623723487824154
2020-08-07,204.85832256990608,4,0.04368310544374454
2020-08-14,204.31974664883626,4,0.007850834151128527
2020-08-21,207.25199333021655,4,-0.0026290165530670206
2020-08-28,205.09768964593712,4,0.01435126427804323
2020-09-04,196.06158252576503,4,-0.010394610202117405
2020-09-11,204.32972027700416,4,-0.04405757634701413
2020-09-18,205.76592273319045,4,0.04217112625902919
2020-09-25,206.7932064344904,4,0.007028847561868501
2020-10-02,212.12375153180736,4,0.004992487034075177
2020-10-09,225.6597424530841,4,0.025777177061208745
2020-10-16,227.04728134545684,4,0.06381176470588246
2020-10-23,232.24805661830732,4,0.006148810050428999
2020-10-30,229.1335808311109,4,0.022906133216091584
2020-11-06,245.0253931811644,4,-0.01341012636465233
2020-11-13,234.2644800446332,4,0.06935610351137056
2020-11-20,225.36027362739208,4,-0.043917542573127966
2020-11-27,216.3961734450127,4,-0.038009204022498966
2020-12-04,224.03262850015773,4,-0.03977675407512382
2020-12-11,223.353832495256,4,0.03528923332410727
2020-12-18,225.70965392403275,4,-0.0030298979637300993
2021-01-08,243.25640977615348,4,0.010547486033519515
2021-01-15,236.5228757423481,4,0.0777403870284894
2021-01-22,237.81163819095482,4,-0.027680808246745126
2021-01-29,237.61183005938784,4,0.0054487856388598654
2021-02-05,235.36398857926,4,-0.0008401949252229146
2021-02-12,245.66409776153492,4,-0.00946014127144268
2021-02-19,231.01816171767933,4,0.04376246869561484
2021-02-26,219.45926130653262,4,-0.05961773078487165
2021-03-05,218.14052763819092,4,-0.05003459609064209
2021-03-12,214.47404842393792,4,-0.006009013520280382
2021-03-19,220.84792782092282,4,-0.016807877261277415
