Date,DIS,dayofweek,weekly_ret
2020-08-28,135.54,4,-0.02367271891519196
2020-09-04,131.99,4,0.06355932203389836
2020-09-11,131.75,4,-0.026191530175593836
2020-09-18,128.63,4,-0.001818319569664384
2020-09-25,124.0,4,-0.023681214421252372
2020-10-02,122.55,4,-0.03599471351939665
2020-10-09,124.98,4,-0.011693548387096797
2020-10-16,126.81,4,0.019828641370869038
2020-10-23,128.35,4,0.014642342774843886
2020-10-30,121.25,4,0.012144152669347763
2020-11-06,127.46,4,-0.05531749123490448
2020-11-13,138.36,4,0.05121649484536084
2020-11-20,141.07,4,0.08551702494900382
2020-11-27,147.13,4,0.01958658571841565
2020-12-04,154.14,4,0.04295739703693213
2020-12-11,175.72,4,0.047644939849113
2020-12-18,172.89,4,0.14000259504346713
2021-01-08,178.69,4,-0.01610516731163225
2021-01-15,171.44,4,0.03354734224073108
2021-01-22,172.78,4,-0.04057305948849965
2021-01-29,168.17,4,0.007816145590294088
2021-02-05,181.16,4,-0.026681328857506736
2021-02-12,187.67,4,0.07724326574299822
2021-02-19,183.65,4,0.03593508500772802
2021-02-26,189.04,4,-0.021420578675334312
2021-03-05,189.99,4,0.0293493057446228
2021-03-12,197.16,4,0.005025391451544792
2021-03-19,191.14,4,0.037738828359387355
