Date,MA,dayofweek,weekly_ret
2019-12-27,298.78188864727133,4,0.008375831672802203
2020-01-03,298.4739070502751,4,0.007267977358743405
2020-01-10,309.54928099356965,4,-0.001030790716233243
2020-01-17,321.9742272274922,4,0.037106673922518096
2020-01-24,321.9841751428115,4,0.040138830864157704
2020-01-31,314.2944366009203,4,3.089661990962611e-05
2020-02-07,325.29683094416964,4,-0.023882349306392325
2020-02-14,339.17417281472365,4,0.0350066468316772
2020-02-21,337.93068339979936,4,0.04266055045871564
2020-02-28,288.73824214539826,4,-0.003666226719460597
2020-03-06,285.5151175819147,4,-0.14556962025316433
2020-03-13,268.60366153894563,4,-0.011162790697674563
2020-03-20,210.31882568261875,4,-0.05923138566600472
2020-03-27,246.36012288478162,4,-0.21699196326061987
2020-04-03,235.79543681558567,4,0.17136505534008117
2020-04-17,258.99774596563117,4,-0.042883101150817615
2020-04-24,257.79227120847304,4,0.09840016186654155
2020-05-01,267.7349473047034,4,-0.004654383198061107
2020-05-08,281.3837110840977,4,0.038568557736899045
2020-05-15,277.896800629508,4,0.050978641065713814
2020-05-22,293.8070749037363,4,-0.01239201246282362
2020-05-29,299.76471048043527,4,0.05725245572524562
2020-06-05,310.7136093078473,4,0.02027737275779007
2020-06-12,296.6763040777987,4,0.03652497590481607
2020-06-19,295.39112851024987,4,-0.045177632422726655
2020-06-26,288.257905980289,4,-0.004331911749890893
2020-07-10,294.9667645126965,4,-0.024148397976391234
2020-07-17,303.3265503846405,4,0.023273805828819993
2020-07-24,306.17965152948057,4,0.028341450216450292
2020-07-31,307.78576790821916,4,0.009406038281918105
2020-08-07,327.2287543812727,4,0.005245666623224121
2020-08-14,326.0116972495577,4,0.06317051826402653
2020-08-21,336.28685172223345,4,-0.0037192854094263428
2020-08-28,365.23685005204425,4,0.03151774785801709
2020-09-04,334.20189319331183,4,0.08608721447641643
2020-09-11,329.3536164227095,4,-0.08497214028187494
2020-09-18,334.45129014653213,4,-0.014507029640906222
2020-09-25,330.97968455770575,4,0.01547781311525065
2020-10-02,338.0126786385178,4,-0.01038000357931157
2020-10-09,351.9473748215815,4,0.021249020435228028
2020-10-16,338.9736911218955,4,0.04122536538922539
2020-10-23,329.19598801027695,4,-0.03686256704219759
2020-10-30,288.27744904367677,4,-0.028845020624631568
